Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2023-08-17,1351.0931396484375,1359.1811780911146,1345.7808002789486,1359.1811780911146,5618346
2023-08-18,1329.3175048828125,1348.3650910010062,1326.780981468263,1343.5792418573355,5134103
2023-08-21,1345.20654296875,1346.737991374474,1327.7381930450938,1330.2268113096484,3032722
2023-08-22,1343.6270751953125,1345.8286124204167,1336.8311931433152,1344.5363397471522,2890714
2023-08-23,1347.647216796875,1355.9267592032893,1345.4457962908243,1355.352480673103,2559125
2023-08-24,1362.6268310546875,1364.0147972956859,1353.8687044845635,1360.6167979505633,5171963
2023-08-25,1359.2767333984375,1361.5739641580376,1350.9494033421483,1352.4808515678785,4307172
2023-08-28,1355.0174560546875,1363.7755831274526,1350.9494843887273,1359.2768149445922,3133464
2023-08-29,1356.9317626953125,1363.3926587136925,1354.6824370795384,1363.0097674330896,3074444
2023-08-30,1373.6822509765625,1375.11800566521,1363.0097844225475,1365.881293799842,3070887
2023-08-31,1373.9693603515625,1383.0146851831555,1367.4606757330275,1373.6822795130788,9792735
2023-09-01,1382.0096435546875,1384.067582069322,1367.0299122613976,1369.6621293089015,3582133
2023-09-04,1402.349365234375,1407.0395203372343,1373.2513817175025,1381.1959373106322,4609014
2023-09-05,1415.55859375,1416.659362507505,1394.1179645417485,1402.253908722047,5496840
2023-09-06,1414.1702880859375,1419.3869329143329,1400.6264306727119,1418.429763240352,5075786
2023-09-07,1403.4022216796875,1410.293913891426,1399.430060744668,1407.6137918909706,4411743
2023-09-08,1406.65673828125,1411.58618620225,1397.6593186420878,1400.8180257718209,3125838
2023-09-11,1413.2132568359375,1414.7448219379241,1401.7751248483062,1406.6566672953534,4182226
2023-09-12,1436.8074951171875,1439.5833107736507,1413.8354210090974,1419.00416105182,6793161
2023-09-13,1434.17529296875,1440.5404952697397,1424.8907929918562,1440.5404952697397,4804686
2023-09-14,1442.4068603515625,1447.7671042480051,1434.9410066535286,1440.5404261375556,6444213
2023-09-15,1446.8577880859375,1453.3665892008116,1444.3691700744898,1452.9836979278168,8657816
2023-09-18,1427.9058837890625,1440.4447841808055,1424.2685919920634,1440.4447841808055,3991916
2023-09-20,1426.4222412109375,1431.0644911992692,1412.9739592860678,1412.9739592860678,4169337
2023-09-21,1437.4295654296875,1440.1096872676721,1412.7824461955843,1422.8806330457749,6779195
2023-09-22,1432.069580078125,1442.40694352735,1421.5885009524502,1428.001608540501,5455613
2023-09-25,1411.011962890625,1426.0394828536082,1408.5233446399557,1426.0394828536082,4217863
2023-09-26,1398.0899658203125,1416.51548281083,1396.5106124241527,1415.797605525485,3996528
2023-09-27,1404.1680908203125,1406.6567089216658,1387.9441095138986,1393.6392230636502,3863586
2023-09-28,1377.798095703125,1409.5282996418057,1373.5387366016919,1405.02964807755,5814602
2023-09-29,1373.9693603515625,1384.8333311949586,1355.3524542388323,1370.7628648487091,6068968
2023-10-03,1372.5814208984375,1375.4529301471791,1359.4682420659888,1374.5436656218817,4181867
2023-10-04,1382.4881591796875,1387.8482866211777,1357.458145868658,1363.9669471603343,4510406
2023-10-05,1400.77001953125,1412.4475605500304,1388.087520383311,1389.8104726647405,7384621
2023-10-06,1415.3668212890625,1420.9184524138752,1400.6265010427803,1406.5609065828155,3598672
2023-10-09,1412.2562255859375,1427.1402636708908,1399.5737249195126,1402.158153651093,3567552
2023-10-10,1431.1124267578125,1432.883167490851,1406.1781071331397,1420.3442666814785,5688951
2023-10-11,1430.3946533203125,1453.2231309719514,1417.9992336046346,1432.8832715725416,7220129
2023-10-12,1402.732421875,1439.9663525862484,1389.8106288382803,1428.0017294041006,11081662
2023-10-13,1369.8536376953125,1376.4102277204304,1340.0377738585555,1344.8236230509074,17973439
2023-10-16,1372.72509765625,1381.7703055664606,1368.7528196015903,1370.762852821413,4850745
2023-10-17,1380.6695556640625,1391.102730036778,1376.4581019432765,1378.5638288036694,3923764
2023-10-18,1378.8509521484375,1391.724838754999,1376.745108559557,1380.2388015713263,4264837
2023-10-19,1372.2464599609375,1377.989478563494,1365.0197814825822,1365.0197814825822,6795691
2023-10-20,1366.1204833984375,1376.888642752603,1364.206143957697,1368.7527001294557,3928622
2023-10-23,1348.317138671875,1371.0020141177954,1345.0627382814798,1364.541118559425,2636516
2023-10-25,1328.34423828125,1359.854903005555,1319.8605977785526,1356.4129215170024,6940777
2023-10-26,1318.06689453125,1332.1740248876365,1311.9102187421258,1313.8009297463984,6357656
2023-10-27,1338.3306884765625,1342.839161317201,1322.139101165603,1322.139101165603,4634358
2023-10-30,1335.131103515625,1338.3305768081377,1321.6056861222517,1338.3305768081377,2667696
2023-10-31,1326.7445068359375,1339.1063835973775,1321.508864771984,1337.9428418307405,3451595
2023-11-01,1312.92822265625,1335.5188742639937,1310.5043253793874,1331.2529097402028,3090672
2023-11-02,1328.4412841796875,1334.4040956855645,1320.2000327004152,1328.2958266591793,3758060
2023-11-03,1346.765869140625,1349.626020621318,1335.809805970561,1338.0398388348838,3349045
2023-11-06,1360.5821533203125,1364.4118639195729,1348.4626661652264,1351.4682753088146,2736381
2023-11-07,1361.5517578125,1363.1030285493403,1352.389354204315,1357.3826067500195,2272209
2023-11-08,1348.6566162109375,1362.2304426861015,1344.2450752647594,1362.2304426861015,3550635
2023-11-09,1332.94970703125,1354.9586481059657,1328.3443019661313,1353.4073774391145,5498051
2023-11-10,1327.1807861328125,1331.349937088656,1319.56977181051,1328.2472773399636,2943649
2023-11-13,1331.73779296875,1340.3667732632905,1329.1199126931294,1337.8459435697944,3462092
2023-11-15,1367.5628662109375,1370.956322454637,1350.5955849924396,1356.4129385530675,8551860
2023-11-16,1400.9156494140625,1409.156899894246,1367.6597324875797,1372.9923063276985,6673907
2023-11-17,1393.78955078125,1406.8300716432257,1391.3656533456137,1397.1830071911406,4901251
2023-11-20,1392.868408203125,1407.7996401789267,1390.0082565513956,1398.1040503705317,3584210
2023-11-21,1395.1954345703125,1405.8605838269307,1393.0139267678223,1398.1041116402992,3793135
2023-11-22,1413.423095703125,1414.537993820851,1392.4805275358865,1392.4805275358865,3108786
2023-11-23,1405.13330078125,1423.2155987730268,1403.630437075033,1423.2155987730268,3186928
2023-11-24,1393.6441650390625,1408.4299401579333,1390.202183161445,1401.5460947570714,2973195
2023-11-28,1398.7825927734375,1401.0126256092306,1383.6090905082851,1400.0430666987743,3755373
2023-11-29,1415.168212890625,1416.2347040595835,1405.6666062392922,1406.9269618555657,3875778
2023-11-30,1410.8536376953125,1416.1862115723247,1405.4241316004986,1409.0114521396551,10120867
2023-12-01,1408.0904541015625,1415.4590781559366,1402.1276431267088,1415.4590781559366,3489187
2023-12-04,1419.7735595703125,1427.093776648438,1405.1817690554378,1415.9922561680646,5511948
2023-12-05,1409.6903076171875,1422.2461680976191,1398.104124523393,1421.1796768330046,5123039
2023-12-06,1429.4208984375,1432.0386604276096,1406.8786514131657,1412.4050904386731,5269178
2023-12-07,1421.2764892578125,1428.0148766222742,1417.3013212314984,1428.0148766222742,4424453
2023-12-08,1445.7578125,1449.1996756659325,1421.6157716331077,1425.63946483665,6323433
2023-12-11,1443.1883544921875,1452.3991636071864,1436.88622193982,1444.642692773503,3862018
2023-12-12,1431.1175537109375,1444.6428538939026,1422.9732347563672,1432.5233668645915,6103494
2023-12-13,1404.8909912109375,1431.1176095066232,1389.523504729504,1431.0690842148679,8549258
2023-12-14,1455.7442626953125,1465.0035981657704,1416.8649718152608,1418.8526150380396,12489858
2023-12-15,1530.351806640625,1540.192853244304,1474.6991015566362,1476.686744663134,18395389
2023-12-18,1516.7294921875,1544.507379270871,1512.8028495240046,1520.219880673172,6467243
2023-12-19,1510.86376953125,1526.0372725197506,1496.2718598915178,1522.3044942074177,4221721
2023-12-20,1489.63037109375,1535.2965732518398,1483.4251702401737,1517.4082582465708,6592367
2023-12-21,1489.24267578125,1499.5685031611551,1474.9416800340018,1474.9416800340018,5319038
2023-12-22,1515.32373046875,1518.329339590169,1476.6383040841808,1488.2244863772382,6741060
2023-12-26,1496.9505615234375,1500.8773227910922,1476.6383479398148,1488.273055868428,6878067
2023-12-27,1519.3958740234375,1522.2076187735747,1496.99908495949,1496.99908495949,4225849
2023-12-28,1515.081298828125,1521.1894491276955,1507.664149278167,1521.1894491276955,5702253
2023-12-29,1495.9326171875,1511.9787477580649,1493.1208723932878,1494.138956693486,4388990
2024-01-01,1504.125244140625,1509.603275845233,1488.5153688127127,1492.1512148528025,2808451
2024-01-02,1487.691162109375,1501.992155521763,1476.6381672587602,1498.9380213933312,5396313
2024-01-03,1444.6429443359375,1473.6811897343637,1442.703826289849,1473.6811897343637,7550363
2024-01-04,1466.65185546875,1473.4872937768591,1447.4546582354228,1459.1377732007647,7056038
2024-01-05,1485.897705078125,1492.8299573019494,1460.398255825531,1460.8830353295393,8895403
2024-01-08,1476.4444580078125,1489.2425891667172,1467.1851224326397,1482.4071510348494,4440136
2024-01-09,1482.74658203125,1505.72508230746,1479.4015325679147,1494.9630013977714,4412074
2024-01-10,1473.6326904296875,1488.709261280414,1459.1862382209458,1478.528892176547,4096845
2024-01-11,1448.7149658203125,1478.5774294419355,1441.3463413182292,1478.4804972157963,11296088
2024-01-12,1563.65625,1568.7464346612928,1508.052065989894,1514.4511316075027,26754401
2024-01-15,1601.808349609375,1614.2671586947822,1586.1984738735464,1594.875979307575,13228305
2024-01-16,1581.8839111328125,1598.3178875667775,1575.5332528334932,1594.7305668866857,6500917
2024-01-17,1590.2705078125,1597.348335335092,1570.9278545230245,1570.9278545230245,9209876
2024-01-18,1592.5975341796875,1598.8027352341255,1578.684386685849,1592.646059469743,6375464
2024-01-19,1608.692138671875,1614.8004073081509,1594.1003477031127,1601.3235144318846,4522736
2024-01-23,1592.1612548828125,1623.7203277218207,1587.846646538712,1599.8692012006807,9401255
2024-01-24,1624.399169921875,1628.8591176445516,1594.9245526936234,1609.371005443607,8999681
2024-01-25,1618.2908935546875,1629.3924150509426,1607.5288123898993,1622.0236720114983,8865304
2024-01-29,1606.17138671875,1628.228853570352,1597.445355876358,1614.4611633607697,4253785
2024-01-30,1601.1781005859375,1638.5546459158832,1598.0755592490264,1611.8432491688218,4995943
2024-01-31,1610.3404541015625,1616.4971296499295,1588.2344631064855,1598.0755099388193,6763779
2024-02-01,1606.6077880859375,1625.9504427917118,1600.1116717741477,1609.031685585627,5760011
2024-02-02,1641.802734375,1666.1871672730595,1614.3157599706976,1615.3338442781937,7858483
2024-02-05,1635.8399658203125,1648.9775381610823,1630.652848624416,1643.1601839179739,3634135
2024-02-06,1676.8037109375,1680.2456926178463,1622.9931881791097,1635.4035903191877,7694265
2024-02-07,1642.1904296875,1676.3673818035056,1635.5004494322184,1676.3673818035056,4613877
2024-02-08,1640.5908203125,1654.4070365684913,1631.5739922948987,1646.311242292873,5919715
2024-02-09,1618.5333251953125,1641.3664874415445,1609.274107573634,1633.4160324706722,4600004
2024-02-12,1628.9560546875,1641.4148641854285,1619.5028544232334,1619.5028544232334,3555808
2024-02-13,1633.2705078125,1637.6819298366847,1612.8612454323725,1631.7676441615167,2696481
2024-02-14,1615.4791259765625,1618.6301926632057,1585.71371261679,1609.6617720935294,3768579
2024-02-15,1625.3201904296875,1636.3731865948175,1611.0191953165051,1625.9504274445321,4834391
2024-02-16,1649.8499755859375,1656.976210044866,1636.5669472429436,1637.585031460374,4880654
2024-02-19,1648.0078125,1659.4001300742755,1636.3245799012316,1653.0979969480804,3690993
2024-02-20,1633.94921875,1642.675249290721,1617.9514960920117,1633.706829012758,3706389
2024-02-21,1605.1533203125,1623.041635077796,1595.2153413641443,1623.041635077796,4300508
2024-02-22,1630.16796875,1633.319035437702,1594.3428117500268,1614.3157030842801,5841277
2024-02-23,1625.804931640625,1646.7473816762422,1621.0056620913008,1645.3415685145437,5373072
2024-02-26,1609.61328125,1623.9626824008449,1594.9244397901787,1623.9626824008449,2782438
2024-02-27,1612.958251953125,1620.229944106996,1602.4870862641692,1610.4374223439893,5159088
2024-02-28,1620.37548828125,1636.421737167384,1611.45559277053,1619.163539524121,3188916
2024-02-29,1622.94482421875,1631.0406181502267,1602.971932607178,1614.315725498664,7814722
2024-03-01,1604.3292236328125,1621.0541163168707,1600.7419026887044,1618.1939646198955,6387291
2024-03-04,1587.3619384765625,1613.7824210770686,1583.9200750586594,1607.3833553841503,4445156
2024-03-05,1557.596435546875,1587.5073051449854,1553.2334203212533,1584.2593063701174,4596579
2024-03-06,1568.3101806640625,1570.8310103495846,1528.024957569144,1554.0091856614324,6420684
2024-03-07,1567.2435302734375,1578.8782377691116,1555.3664330382703,1567.3889877880065,6348359
2024-03-11,1551.8759765625,1564.6742252604092,1539.6595578974102,1559.1961937166654,6752895
2024-03-12,1563.85009765625,1575.5333306188936,1549.0159163867352,1551.29435630168,4614222
2024-03-13,1562.3472900390625,1575.0484884045704,1549.8884814070734,1563.8016284401747,5688997
2024-03-14,1602.971923828125,1607.2864139873539,1559.050854285426,1565.2560554857941,8803799
2024-03-15,1584.2593994140625,1595.7002429082497,1569.085777456267,1591.1432446145716,11809997
2024-03-18,1553.8636474609375,1582.9504154475233,1550.1792761742252,1580.3810606045026,4958904
2024-03-19,1513.9178466796875,1550.3248343144353,1510.57291548586,1543.8772433213658,6870411
2024-03-20,1507.61572265625,1527.0069026941676,1505.0948929221947,1515.4207199632601,4759059
2024-03-21,1507.3731689453125,1528.945854390985,1496.4172244282147,1516.3901140238984,11062497
2024-03-22,1462.9189453125,1482.3586489011318,1452.5931191962738,1474.6991098013114,14673890
2024-03-26,1447.2122802734375,1461.5616826120477,1442.6068749748997,1446.582043245921,8351081
2024-03-27,1438.6800537109375,1453.3688957747308,1436.450139092949,1450.4602188652416,6857402
2024-03-28,1452.4478759765625,1465.779311939133,1441.8796594335422,1441.8796594335422,12499530
2024-04-01,1449.927001953125,1483.3767884392482,1447.3577652108781,1478.5775185895104,6580002
2024-04-02,1437.71044921875,1447.696953633539,1435.771331340489,1439.649567097011,7279400
2024-04-03,1435.5775146484375,1449.5875944431687,1430.0994827892528,1433.977718674783,8736248
2024-04-04,1441.4432373046875,1450.1208608817676,1423.312532360909,1445.1761339293155,11186915
2024-04-05,1434.0745849609375,1441.443209133755,1431.1175012468102,1434.9957369540155,5072482
2024-04-08,1431.7476806640625,1445.5638959576786,1429.2268510182057,1437.8559495040392,6610887
2024-04-09,1449.34521484375,1467.7184284926564,1442.025115571201,1444.642877470508,9423230
2024-04-10,1460.931396484375,1463.8884801139723,1439.3587109797138,1454.6776705726563,6744595
2024-04-12,1439.5526123046875,1460.9314339190828,1434.4624279540565,1458.216621590335,12275616
2024-04-15,1423.4581298828125,1446.5335640487074,1416.574284361776,1434.9473808491416,8531224
2024-04-16,1371.392578125,1410.853697500229,1370.0352903095295,1406.8300042788692,16173541
2024-04-18,1376.046630859375,1400.7218604282277,1364.654312442889,1377.8402913647133,22107945
2024-04-19,1368.2900390625,1383.415134689679,1336.7793738582263,1342.8391171667406,20603621
2024-04-22,1389.1356201171875,1393.1107882400538,1370.0353556695025,1376.6768109710965,5859087
2024-04-23,1398.4918212890625,1402.80631117652,1389.377943695831,1399.0735329749366,4856174
2024-04-24,1387.196533203125,1400.3341049376056,1383.6092122605103,1400.3341049376056,4268213
2024-04-25,1394.6619873046875,1400.9157133789813,1376.7736724932624,1376.7736724932624,9089398
2024-04-26,1386.711669921875,1401.4005114912384,1383.560603375994,1395.8739545366145,8062444
2024-04-29,1391.07470703125,1395.971027082881,1384.7725738403087,1386.4207767177322,5055957
2024-04-30,1377.3070068359375,1392.8199499579023,1374.398330000569,1391.0261712259344,6936588
2024-05-02,1371.392578125,1380.6519132275048,1368.8717485835186,1369.9867650213935,10076354
2024-05-03,1373.1864013671875,1381.4276525210505,1360.4850843171535,1378.8097723183807,8842345
2024-05-06,1382.4942626953125,1401.691460728682,1373.9620957775646,1376.7738406723481,6445422
2024-05-07,1397.0859375,1399.4129026772546,1372.5076415097203,1381.5729941241245,6080661
2024-05-08,1383.8515625,1395.9225243110036,1382.2032412416231,1391.559508954588,6234983
2024-05-09,1395.7286376953125,1405.8119561198598,1381.4760500780624,1384.0939302629602,6088406
2024-05-10,1381.5245361328125,1392.2380912432252,1369.986761252524,1391.3655828940691,8777481
2024-05-13,1380.11865234375,1381.6215160713982,1368.2415551003292,1381.6215160713982,3735954
2024-05-14,1381.33056640625,1390.1051221037324,1374.8830941764077,1382.9788876072378,3463230
2024-05-15,1376.7252197265625,1388.2145882681214,1375.3679318445465,1382.5910988692624,4327544
2024-05-16,1409.1085205078125,1411.4354857316696,1383.5606650448858,1390.2990526169874,9249145
2024-05-17,1400.3341064453125,1412.6474583631473,1395.4377861696362,1412.6474583631473,7542860
2024-05-21,1390.4930419921875,1400.7218182711956,1384.9180778285033,1386.4693485336113,6752663
2024-05-22,1410.514404296875,1415.5075381934769,1384.5301771596955,1385.2573463703886,7173285
2024-05-23,1427.5784912109375,1433.153454664045,1405.8603490444832,1410.4172283513687,8641428
2024-05-24,1420.5008544921875,1430.5842916726483,1415.5561273073984,1423.5549889856766,5277938
2024-05-27,1426.560546875,1434.559408265562,1415.7984661294804,1427.0453263532158,5821844
2024-05-28,1422.3916015625,1431.0691074127185,1415.8470782054296,1430.5843279047874,6186922
2024-05-29,1406.7816162109375,1420.8887473286209,1405.8605824814058,1420.7918150972553,7401634
2024-05-30,1383.996826171875,1405.7149695434055,1378.2765232556358,1398.879650203805,9663150
2024-05-31,1371.7603759765625,1400.8647991922137,1365.0326910520962,1374.5879674980229,37113815
2024-06-03,1370.785400390625,1404.033674005501,1368.9328321553635,1404.033674005501,10589244
2024-06-04,1358.84130859375,1379.658033205682,1324.4229369059228,1373.807893135552,13736134
2024-06-05,1394.380859375,1402.0835675909418,1365.1789578532776,1365.1789578532776,9233424
2024-06-06,1435.478271484375,1437.4771171615735,1401.5962066624481,1408.8600837423232,12660930
2024-06-07,1495.2957763671875,1501.2433949605631,1440.353234743937,1444.0095722834799,24075302
2024-06-10,1462.2913818359375,1491.590883369604,1459.9026220529393,1487.2032779565272,6810606
2024-06-11,1458.39111328125,1468.823815070724,1456.6360237178806,1462.583761115188,4853054
2024-06-12,1448.104736328125,1471.0665854864542,1445.7159765567787,1469.3602945008029,9564320
2024-06-13,1456.6361083984375,1467.4101641892535,1452.1510247241338,1457.6599305401555,7307565
2024-06-14,1451.7122802734375,1466.142554347695,1448.9334875481077,1466.142554347695,4237727
2024-06-18,1460.7799072265625,1469.3601601498674,1458.0499133119856,1459.6099268376586,5420939
2024-06-19,1473.6015625,1477.7942106452415,1459.3174461695942,1467.410187837327,5493456
2024-06-20,1477.5504150390625,1479.5979402789894,1461.6574867540273,1478.42795986229,7927010
2024-06-21,1494.4183349609375,1518.8427190237114,1485.6431242588264,1506.4111705290543,17301941
2024-06-24,1489.0069580078125,1490.9082059639925,1477.5504334510292,1486.4719210591036,5564989
2024-06-25,1503.437255859375,1505.3386228666056,1482.3767746181575,1487.8856805292482,4551525
2024-06-26,1502.2183837890625,1510.16484766337,1496.6607984652117,1502.510938394066,4851004
2024-06-27,1534.052978515625,1538.976894088541,1493.784585190291,1500.0246394725445,14757754
2024-06-28,1527.6177978515625,1548.8245552176206,1525.180239533625,1533.2729807577389,8197544
2024-07-01,1551.0672607421875,1559.9399498116268,1520.5489809415928,1520.5489809415928,6801771
2024-07-02,1580.5616455078125,1592.993193191854,1546.8745412338676,1556.332220098655,10493173
2024-07-03,1586.7530517578125,1595.1382289123615,1565.887527893186,1584.4129718719971,7269965
2024-07-04,1609.42236328125,1618.538808064561,1587.3380599572922,1587.5330170243992,8008311
2024-07-05,1606.30224609375,1624.242700384009,1592.5544400147564,1610.202339677658,7065022
2024-07-08,1620.1475830078125,1624.388910801362,1599.0383035499601,1602.0608521487309,5880533
2024-07-09,1615.760009765625,1625.1202103618075,1609.7635922047962,1618.441324047008,5191182
2024-07-10,1607.082275390625,1632.1891272585506,1596.649572902613,1615.613729908852,9852770
2024-07-11,1611.4210205078125,1623.4138551544518,1601.0371171919653,1614.63864512659,8857679
2024-07-12,1668.9962158203125,1676.7964026037578,1625.0226866329206,1638.039224523514,17078316
2024-07-15,1664.4136962890625,1684.8403883424053,1660.1235696440942,1683.0852986626521,6942230
2024-07-16,1682.939208984375,1694.4932126197978,1657.5398014767109,1675.6752131474088,6886281
2024-07-18,1714.139892578125,1721.3062905823963,1676.0651821635772,1676.0651821635772,11248896
2024-07-19,1748.1680908203125,1797.943081102566,1741.8304389617622,1797.943081102566,29819116
2024-07-22,1765.6209716796875,1777.4675289324205,1748.1680302846828,1755.1882696669777,8462126
2024-07-23,1791.0203857421875,1793.9941354975697,1738.7103600771802,1764.7922342575052,7113056
2024-07-24,1788.1441650390625,1796.3343856241954,1774.1526026760598,1791.6055458109638,6002845
2024-07-25,1779.2713623046875,1785.1703012664898,1766.7423358793608,1774.5425227927356,5815599
2024-07-26,1831.971435546875,1835.9690075636295,1779.7588864220972,1779.7588864220972,11369047
2024-07-29,1824.3662109375,1855.469480366421,1817.4435687877083,1846.304236848296,4635931
2024-07-30,1830.26513671875,1832.9951307328352,1813.543462174526,1824.366197741286,2721265
2024-07-31,1821.58740234375,1838.0653210227051,1818.4673751831438,1830.1188567906963,5004209
2024-08-01,1806.3282470703125,1821.2461520384675,1799.0155718940416,1809.740828819239,7475014
2024-08-02,1775.7125244140625,1813.0559673160951,1770.788727779074,1796.9680816152534,7400938
2024-08-05,1708.1435546875,1752.6045988712729,1675.626547408413,1740.3680073317842,10736703
2024-08-06,1707.3634033203125,1752.0682011331073,1701.2695072438298,1716.2360922033897,7690163
2024-08-07,1746.9007568359375,1752.9946532897359,1718.0887667938127,1751.142084963498,5094329
2024-08-08,1699.6119384765625,1735.4927255440239,1683.9627664492825,1735.4927255440239,6227910
2024-08-09,1726.5225830078125,1736.2728164287234,1712.140988711969,1727.010094678858,4258524
2024-08-12,1752.507080078125,1758.4546990040476,1723.9388468966088,1728.7652841315069,4315329
2024-08-13,1752.5556640625,1764.7922546522138,1744.365563180685,1764.7922546522138,4176918
2024-08-14,1777.71142578125,1779.4177167425098,1752.5557742866815,1756.9921783945222,7450718
2024-08-16,1812.5196533203125,1815.3472449089315,1783.805262567244,1803.7932417323866,7335657
2024-08-19,1818.2236328125,1820.9049470871198,1803.0131729829857,1813.5434730155098,2585989
2024-08-20,1825.438720703125,1838.6015363062697,1821.538627191082,1833.043950660172,3870333
2024-08-21,1825.9261474609375,1832.0688420652468,1820.4660406023306,1828.2662272635982,1966902
2024-08-22,1833.2877197265625,1846.3530568904166,1823.001175405798,1836.9440574204725,4300287
2024-08-23,1815.5909423828125,1835.5789209053598,1810.6183471400204,1831.2887943938006,5015935
2024-08-26,1829.2901611328125,1841.575432070603,1817.4436031129605,1823.2937434663284,3728589
2024-08-27,1852.641845703125,1855.2256813879358,1827.0962815117323,1829.2900840518048,3830679
2024-08-28,1890.6678466796875,1902.2706489166237,1850.009418604078,1859.2721408822472,6514531
2024-08-29,1885.0614013671875,1901.7830759029405,1872.9224080657316,1884.7201669932756,7228284
2024-08-30,1895.15283203125,1901.295526726158,1879.8450130912988,1889.5952465616892,13466759
2024-09-02,1915.4334716796875,1926.4024849433151,1894.2755114819659,1894.8117029397854,5573739
2024-09-03,1892.76416015625,1917.8710125060368,1888.0840002650073,1917.8710125060368,4694322
2024-09-04,1874.43359375,1879.0649546678148,1852.5931659020603,1873.1173360302705,4778310
2024-09-05,1884.866455078125,1891.5453413709522,1861.9046070627135,1878.1387700081425,4081810
2024-09-06,1854.34814453125,1888.1327275977371,1849.473027754597,1873.994888945443,5848106
2024-09-09,1847.3280029296875,1872.8735669396758,1841.8190972305667,1842.7941205747861,4772612
2024-09-10,1864.5372314453125,1886.670214257235,1848.644302962128,1857.3220347286262,6909600
2024-09-11,1862.4407958984375,1877.894891528596,1857.4194020571003,1866.877080537755,5312946
2024-09-12,1901.7342529296875,1907.5357132980039,1863.074672166222,1876.9199561824864,8555092
2024-09-13,1895.54296875,1909.6808080545816,1887.3040686258946,1901.7343435377243,3843127
2024-09-16,1901.5394287109375,1903.2457196993976,1884.7690734614962,1897.1518233120405,1570181
2024-09-17,1903.7818603515625,1909.534402810906,1893.6415938633418,1899.1017007350288,2793127
2024-09-18,1844.8905029296875,1890.3265684033404,1834.3115231145357,1890.3265684033404,6385468
2024-09-19,1846.88916015625,1876.8224480606875,1831.873895960651,1862.8795667117413,7976570
2024-09-20,1858.15087890625,1867.1698455230062,1820.7587546291713,1857.4196113427292,15242974
2024-09-23,1849.0830078125,1870.9723537088278,1831.5325872912213,1861.3195986178432,3636672
2024-09-24,1851.1793212890625,1863.172156185441,1824.6587335944862,1840.8440975119734,7277616
2024-09-25,1847.9617919921875,1854.1043676482084,1829.9238601233028,1839.235261648182,4268341
2024-09-26,1852.7882080078125,1870.0460745062019,1845.7192883877328,1850.399448296488,8952803
2024-09-27,1859.1258544921875,1925.2811678990213,1855.7620713951017,1883.8426736989857,14908931
2024-09-30,1828.75390625,1853.7632808251788,1823.7813106027597,1833.044033110499,6986955
2024-10-01,1856.7857666015625,1861.2708503856265,1828.1688539454187,1828.1688539454187,4029072
2024-10-03,1846.1092529296875,1864.0983863063177,1834.0189394659815,1842.3066380228454,7503887
2024-10-04,1870.2410888671875,1905.2931311832979,1838.8940639202572,1842.355444469921,10001483
2024-10-07,1885.9876708984375,1893.4953029152355,1868.1934951630085,1875.164816740863,6112575
2024-10-08,1899.8818359375,1909.0469604018253,1858.7357782951613,1889.4978132388082,5637391
2024-10-09,1903.976806640625,1927.6211223804971,1896.5178543658283,1903.7818495832903,4857163
2024-10-10,1871.0699462890625,1914.9460002666592,1866.2923077183304,1908.9983811984232,4782119
2024-10-11,1886.7677001953125,1898.3705021069761,1862.3921159361064,1870.094824366297,4709431
2024-10-14,1909.9732666015625,1920.3084903207136,1882.8675698277727,1883.8913919551653,3751378
2024-10-15,1910.3634033203125,1941.71031054596,1903.001929010567,1911.0458720946388,5353705
2024-10-16,1872.1424560546875,1910.6072016149433,1868.4861182079758,1906.170797419034,3111512
2024-10-17,1918.9434814453125,1928.596236666682,1881.9413919550382,1886.8651885882837,8162822
2024-10-18,1832.6539306640625,1888.474019455993,1822.5624624334712,1846.4993341440768,10526196
2024-10-21,1806.474609375,1851.3744846784607,1792.0930141849954,1843.86673306473,4654601
2024-10-22,1805.3531494140625,1830.8988317246783,1800.8192671870856,1811.7882795000614,4125240
2024-10-23,1826.60888671875,1838.894157924995,1797.9431745565698,1799.1619538234872,4311910
2024-10-24,1816.809814453125,1836.944071310787,1813.543509892815,1814.9085664464787,2906475
2024-10-25,1815.5423583984375,1829.4851215197311,1800.2832184781212,1816.9072959329033,4689120
2024-10-28,1818.7598876953125,1834.896572683092,1810.6184660544925,1813.2509816437453,7018940
2024-10-29,1813.7799072265625,1825.9091734808057,1803.6227707551052,1820.3868971098545,4621252
2024-10-30,1777.0960693359375,1813.4841106394226,1771.4258498491638,1806.5812347424808,5919715
2024-10-31,1732.868408203125,1763.0931679230187,1722.2675629117984,1763.0931679230187,7395236
2024-11-01,1736.4183349609375,1741.4969032331146,1727.7405064233335,1740.017715602962,371966
2024-11-04,1739.1795654296875,1742.4830604559677,1694.1629303131592,1700.5727434953685,7336722
2024-11-05,1729.860595703125,1743.9128783247852,1720.7882929682014,1735.5801694120541,3160880
2024-11-06,1798.3963623046875,1801.8478002805573,1738.1934949801216,1739.5247398383508,10421494
2024-11-07,1778.032958984375,1800.3685968171349,1762.2056025400752,1787.7955014436675,4550965
2024-11-08,1804.5595703125,1815.0618266546207,1787.9927409344914,1792.775423572222,4210960
2024-11-11,1834.291259765625,1842.081672068644,1797.2623347827093,1803.6227934762044,3804234
